context,actual_next_token,predicted_next_token,is_correct
"tensor([[25,  1, 20,  1, 18,  0, 21,  1, 20,  1, 13,  0, 29, 30, 26, 27, 31,  3,
         25,  1,  9,  1, 21,  4,  0,  2,  1, 28, 32, 31, 29, 32, 31,  0,  2,  1,
         12,  8, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]])",16,16,True
"tensor([[25,  1, 20,  1, 18,  0, 21,  1, 20,  1, 13,  0, 29, 30, 26, 27, 31,  3,
         25,  1,  9,  1, 21,  4,  0,  2,  1, 28, 32, 31, 29, 32, 31,  0,  2,  1,
         12,  8, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]])",16,16,True
"tensor([[25,  1, 20,  1, 18,  0, 21,  1, 20,  1, 13,  0, 29, 30, 26, 27, 31,  3,
         25,  1,  9,  1, 21,  4,  0,  2,  1, 28, 32, 31, 29, 32, 31,  0,  2,  1,
         12,  8, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]])",16,16,True
"tensor([[25,  1, 20,  1, 18,  0, 21,  1, 20,  1, 13,  0, 29, 30, 26, 27, 31,  3,
         25,  1,  9,  1, 21,  4,  0,  2,  1, 28, 32, 31, 29, 32, 31,  0,  2,  1,
         12,  8, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]])",15,15,True
tensor([[21]]),1,1,True
"tensor([[21,  1]])",20,20,True
"tensor([[21,  1, 20]])",1,1,True
"tensor([[21,  1, 20,  1]])",18,18,True
"tensor([[21,  1, 20,  1, 18]])",0,0,True
"tensor([[21,  1, 20,  1, 18,  0]])",25,24,False
"tensor([[21,  1, 20,  1, 18,  0, 25]])",1,1,True
"tensor([[21,  1, 20,  1, 18,  0, 25,  1]])",20,20,True
"tensor([[21,  1, 20,  1, 18,  0, 25,  1, 20]])",1,1,True
"tensor([[21,  1, 20,  1, 18,  0, 25,  1, 20,  1]])",21,19,False
"tensor([[21,  1, 20,  1, 18,  0, 25,  1, 20,  1, 21]])",1,1,True
"tensor([[21,  1, 20,  1, 18,  0, 25,  1, 20,  1, 21,  1]])",6,6,True
"tensor([[21,  1, 20,  1, 18,  0, 25,  1, 20,  1, 21,  1,  6]])",1,1,True
"tensor([[21,  1, 20,  1, 18,  0, 25,  1, 20,  1, 21,  1,  6,  1]])",11,16,False
"tensor([[21,  1, 20,  1, 18,  0, 25,  1, 20,  1, 21,  1,  6,  1, 11]])",0,0,True
"tensor([[21,  1, 20,  1, 18,  0, 25,  1, 20,  1, 21,  1,  6,  1, 11,  0]])",29,29,True
"tensor([[21,  1, 20,  1, 18,  0, 25,  1, 20,  1, 21,  1,  6,  1, 11,  0, 29]])",30,30,True
"tensor([[21,  1, 20,  1, 18,  0, 25,  1, 20,  1, 21,  1,  6,  1, 11,  0, 29, 30]])",26,26,True
"tensor([[21,  1, 20,  1, 18,  0, 25,  1, 20,  1, 21,  1,  6,  1, 11,  0, 29, 30,
         26]])",27,27,True
"tensor([[21,  1, 20,  1, 18,  0, 25,  1, 20,  1, 21,  1,  6,  1, 11,  0, 29, 30,
         26, 27]])",31,31,True
"tensor([[21,  1, 20,  1, 18,  0, 25,  1, 20,  1, 21,  1,  6,  1, 11,  0, 29, 30,
         26, 27, 31]])",3,3,True
"tensor([[21,  1, 20,  1, 18,  0, 25,  1, 20,  1, 21,  1,  6,  1, 11,  0, 29, 30,
         26, 27, 31,  3]])",21,21,True
"tensor([[21,  1, 20,  1, 18,  0, 25,  1, 20,  1, 21,  1,  6,  1, 11,  0, 29, 30,
         26, 27, 31,  3, 21]])",1,1,True
"tensor([[21,  1, 20,  1, 18,  0, 25,  1, 20,  1, 21,  1,  6,  1, 11,  0, 29, 30,
         26, 27, 31,  3, 21,  1]])",9,5,False
"tensor([[21,  1, 20,  1, 18,  0, 25,  1, 20,  1, 21,  1,  6,  1, 11,  0, 29, 30,
         26, 27, 31,  3, 21,  1,  9]])",1,1,True
"tensor([[21,  1, 20,  1, 18,  0, 25,  1, 20,  1, 21,  1,  6,  1, 11,  0, 29, 30,
         26, 27, 31,  3, 21,  1,  9,  1]])",21,19,False
"tensor([[21,  1, 20,  1, 18,  0, 25,  1, 20,  1, 21,  1,  6,  1, 11,  0, 29, 30,
         26, 27, 31,  3, 21,  1,  9,  1, 21]])",4,4,True
"tensor([[21,  1, 20,  1, 18,  0, 25,  1, 20,  1, 21,  1,  6,  1, 11,  0, 29, 30,
         26, 27, 31,  3, 21,  1,  9,  1, 21,  4]])",0,0,True
"tensor([[21,  1, 20,  1, 18,  0, 25,  1, 20,  1, 21,  1,  6,  1, 11,  0, 29, 30,
         26, 27, 31,  3, 21,  1,  9,  1, 21,  4,  0]])",2,2,True
"tensor([[21,  1, 20,  1, 18,  0, 25,  1, 20,  1, 21,  1,  6,  1, 11,  0, 29, 30,
         26, 27, 31,  3, 21,  1,  9,  1, 21,  4,  0,  2]])",1,1,True
"tensor([[21,  1, 20,  1, 18,  0, 25,  1, 20,  1, 21,  1,  6,  1, 11,  0, 29, 30,
         26, 27, 31,  3, 21,  1,  9,  1, 21,  4,  0,  2,  1]])",28,28,True
"tensor([[21,  1, 20,  1, 18,  0, 25,  1, 20,  1, 21,  1,  6,  1, 11,  0, 29, 30,
         26, 27, 31,  3, 21,  1,  9,  1, 21,  4,  0,  2,  1, 28]])",32,32,True
"tensor([[21,  1, 20,  1, 18,  0, 25,  1, 20,  1, 21,  1,  6,  1, 11,  0, 29, 30,
         26, 27, 31,  3, 21,  1,  9,  1, 21,  4,  0,  2,  1, 28, 32]])",31,31,True
"tensor([[21,  1, 20,  1, 18,  0, 25,  1, 20,  1, 21,  1,  6,  1, 11,  0, 29, 30,
         26, 27, 31,  3, 21,  1,  9,  1, 21,  4,  0,  2,  1, 28, 32, 31]])",29,29,True
"tensor([[21,  1, 20,  1, 18,  0, 25,  1, 20,  1, 21,  1,  6,  1, 11,  0, 29, 30,
         26, 27, 31,  3, 21,  1,  9,  1, 21,  4,  0,  2,  1, 28, 32, 31, 29]])",32,32,True
"tensor([[21,  1, 20,  1, 18,  0, 25,  1, 20,  1, 21,  1,  6,  1, 11,  0, 29, 30,
         26, 27, 31,  3, 21,  1,  9,  1, 21,  4,  0,  2,  1, 28, 32, 31, 29, 32]])",31,31,True
"tensor([[21,  1, 20,  1, 18,  0, 25,  1, 20,  1, 21,  1,  6,  1, 11,  0, 29, 30,
         26, 27, 31,  3, 21,  1,  9,  1, 21,  4,  0,  2,  1, 28, 32, 31, 29, 32,
         31]])",0,0,True
"tensor([[21,  1, 20,  1, 18,  0, 25,  1, 20,  1, 21,  1,  6,  1, 11,  0, 29, 30,
         26, 27, 31,  3, 21,  1,  9,  1, 21,  4,  0,  2,  1, 28, 32, 31, 29, 32,
         31,  0]])",2,2,True
"tensor([[21,  1, 20,  1, 18,  0, 25,  1, 20,  1, 21,  1,  6,  1, 11,  0, 29, 30,
         26, 27, 31,  3, 21,  1,  9,  1, 21,  4,  0,  2,  1, 28, 32, 31, 29, 32,
         31,  0,  2]])",1,1,True
"tensor([[21,  1, 20,  1, 18,  0, 25,  1, 20,  1, 21,  1,  6,  1, 11,  0, 29, 30,
         26, 27, 31,  3, 21,  1,  9,  1, 21,  4,  0,  2,  1, 28, 32, 31, 29, 32,
         31,  0,  2,  1]])",11,11,True
"tensor([[21,  1, 20,  1, 18,  0, 25,  1, 20,  1, 21,  1,  6,  1, 11,  0, 29, 30,
         26, 27, 31,  3, 21,  1,  9,  1, 21,  4,  0,  2,  1, 28, 32, 31, 29, 32,
         31,  0,  2,  1, 11]])",8,8,True
"tensor([[21,  1, 20,  1, 18,  0, 25,  1, 20,  1, 21,  1,  6,  1, 11,  0, 29, 30,
         26, 27, 31,  3, 21,  1,  9,  1, 21,  4,  0,  2,  1, 28, 32, 31, 29, 32,
         31,  0,  2,  1, 11,  8]])",10,10,True
tensor([[25]]),1,1,True
"tensor([[25,  1]])",20,6,False
"tensor([[25,  1, 20]])",1,1,True
"tensor([[25,  1, 20,  1]])",16,16,True
"tensor([[25,  1, 20,  1, 16]])",0,0,True
"tensor([[25,  1, 20,  1, 16,  0]])",21,29,False
"tensor([[25,  1, 20,  1, 16,  0, 21]])",1,1,True
"tensor([[25,  1, 20,  1, 16,  0, 21,  1]])",20,20,True
"tensor([[25,  1, 20,  1, 16,  0, 21,  1, 20]])",1,1,True
"tensor([[25,  1, 20,  1, 16,  0, 21,  1, 20,  1]])",17,25,False
"tensor([[25,  1, 20,  1, 16,  0, 21,  1, 20,  1, 17]])",0,0,True
"tensor([[25,  1, 20,  1, 16,  0, 21,  1, 20,  1, 17,  0]])",24,25,False
"tensor([[25,  1, 20,  1, 16,  0, 21,  1, 20,  1, 17,  0, 24]])",1,1,True
"tensor([[25,  1, 20,  1, 16,  0, 21,  1, 20,  1, 17,  0, 24,  1]])",20,20,True
"tensor([[25,  1, 20,  1, 16,  0, 21,  1, 20,  1, 17,  0, 24,  1, 20]])",1,1,True
"tensor([[25,  1, 20,  1, 16,  0, 21,  1, 20,  1, 17,  0, 24,  1, 20,  1]])",21,11,False
"tensor([[25,  1, 20,  1, 16,  0, 21,  1, 20,  1, 17,  0, 24,  1, 20,  1, 21]])",1,1,True
"tensor([[25,  1, 20,  1, 16,  0, 21,  1, 20,  1, 17,  0, 24,  1, 20,  1, 21,  1]])",7,5,False
"tensor([[25,  1, 20,  1, 16,  0, 21,  1, 20,  1, 17,  0, 24,  1, 20,  1, 21,  1,
          7]])",1,1,True
"tensor([[25,  1, 20,  1, 16,  0, 21,  1, 20,  1, 17,  0, 24,  1, 20,  1, 21,  1,
          7,  1]])",11,25,False
"tensor([[25,  1, 20,  1, 16,  0, 21,  1, 20,  1, 17,  0, 24,  1, 20,  1, 21,  1,
          7,  1, 11]])",0,0,True
"tensor([[25,  1, 20,  1, 16,  0, 21,  1, 20,  1, 17,  0, 24,  1, 20,  1, 21,  1,
          7,  1, 11,  0]])",29,29,True
"tensor([[25,  1, 20,  1, 16,  0, 21,  1, 20,  1, 17,  0, 24,  1, 20,  1, 21,  1,
          7,  1, 11,  0, 29]])",30,30,True
"tensor([[25,  1, 20,  1, 16,  0, 21,  1, 20,  1, 17,  0, 24,  1, 20,  1, 21,  1,
          7,  1, 11,  0, 29, 30]])",26,26,True
"tensor([[25,  1, 20,  1, 16,  0, 21,  1, 20,  1, 17,  0, 24,  1, 20,  1, 21,  1,
          7,  1, 11,  0, 29, 30, 26]])",27,27,True
"tensor([[25,  1, 20,  1, 16,  0, 21,  1, 20,  1, 17,  0, 24,  1, 20,  1, 21,  1,
          7,  1, 11,  0, 29, 30, 26, 27]])",31,31,True
"tensor([[25,  1, 20,  1, 16,  0, 21,  1, 20,  1, 17,  0, 24,  1, 20,  1, 21,  1,
          7,  1, 11,  0, 29, 30, 26, 27, 31]])",3,3,True
"tensor([[25,  1, 20,  1, 16,  0, 21,  1, 20,  1, 17,  0, 24,  1, 20,  1, 21,  1,
          7,  1, 11,  0, 29, 30, 26, 27, 31,  3]])",24,24,True
"tensor([[25,  1, 20,  1, 16,  0, 21,  1, 20,  1, 17,  0, 24,  1, 20,  1, 21,  1,
          7,  1, 11,  0, 29, 30, 26, 27, 31,  3, 24]])",4,4,True
"tensor([[25,  1, 20,  1, 16,  0, 21,  1, 20,  1, 17,  0, 24,  1, 20,  1, 21,  1,
          7,  1, 11,  0, 29, 30, 26, 27, 31,  3, 24,  4]])",0,0,True
"tensor([[25,  1, 20,  1, 16,  0, 21,  1, 20,  1, 17,  0, 24,  1, 20,  1, 21,  1,
          7,  1, 11,  0, 29, 30, 26, 27, 31,  3, 24,  4,  0]])",2,2,True
"tensor([[25,  1, 20,  1, 16,  0, 21,  1, 20,  1, 17,  0, 24,  1, 20,  1, 21,  1,
          7,  1, 11,  0, 29, 30, 26, 27, 31,  3, 24,  4,  0,  2]])",1,1,True
"tensor([[25,  1, 20,  1, 16,  0, 21,  1, 20,  1, 17,  0, 24,  1, 20,  1, 21,  1,
          7,  1, 11,  0, 29, 30, 26, 27, 31,  3, 24,  4,  0,  2,  1]])",28,28,True
"tensor([[25,  1, 20,  1, 16,  0, 21,  1, 20,  1, 17,  0, 24,  1, 20,  1, 21,  1,
          7,  1, 11,  0, 29, 30, 26, 27, 31,  3, 24,  4,  0,  2,  1, 28]])",32,32,True
"tensor([[25,  1, 20,  1, 16,  0, 21,  1, 20,  1, 17,  0, 24,  1, 20,  1, 21,  1,
          7,  1, 11,  0, 29, 30, 26, 27, 31,  3, 24,  4,  0,  2,  1, 28, 32]])",31,31,True
"tensor([[25,  1, 20,  1, 16,  0, 21,  1, 20,  1, 17,  0, 24,  1, 20,  1, 21,  1,
          7,  1, 11,  0, 29, 30, 26, 27, 31,  3, 24,  4,  0,  2,  1, 28, 32, 31]])",29,29,True
"tensor([[25,  1, 20,  1, 16,  0, 21,  1, 20,  1, 17,  0, 24,  1, 20,  1, 21,  1,
          7,  1, 11,  0, 29, 30, 26, 27, 31,  3, 24,  4,  0,  2,  1, 28, 32, 31,
         29]])",32,32,True
"tensor([[25,  1, 20,  1, 16,  0, 21,  1, 20,  1, 17,  0, 24,  1, 20,  1, 21,  1,
          7,  1, 11,  0, 29, 30, 26, 27, 31,  3, 24,  4,  0,  2,  1, 28, 32, 31,
         29, 32]])",31,31,True
"tensor([[25,  1, 20,  1, 16,  0, 21,  1, 20,  1, 17,  0, 24,  1, 20,  1, 21,  1,
          7,  1, 11,  0, 29, 30, 26, 27, 31,  3, 24,  4,  0,  2,  1, 28, 32, 31,
         29, 32, 31]])",0,0,True
"tensor([[25,  1, 20,  1, 16,  0, 21,  1, 20,  1, 17,  0, 24,  1, 20,  1, 21,  1,
          7,  1, 11,  0, 29, 30, 26, 27, 31,  3, 24,  4,  0,  2,  1, 28, 32, 31,
         29, 32, 31,  0]])",2,2,True
"tensor([[25,  1, 20,  1, 16,  0, 21,  1, 20,  1, 17,  0, 24,  1, 20,  1, 21,  1,
          7,  1, 11,  0, 29, 30, 26, 27, 31,  3, 24,  4,  0,  2,  1, 28, 32, 31,
         29, 32, 31,  0,  2]])",1,1,True
"tensor([[25,  1, 20,  1, 16,  0, 21,  1, 20,  1, 17,  0, 24,  1, 20,  1, 21,  1,
          7,  1, 11,  0, 29, 30, 26, 27, 31,  3, 24,  4,  0,  2,  1, 28, 32, 31,
         29, 32, 31,  0,  2,  1]])",16,16,True
tensor([[24]]),1,1,True
"tensor([[24,  1]])",20,20,True
"tensor([[24,  1, 20]])",1,1,True
"tensor([[24,  1, 20,  1]])",19,19,True
"tensor([[24,  1, 20,  1, 19]])",0,0,True
"tensor([[24,  1, 20,  1, 19,  0]])",29,29,True
"tensor([[24,  1, 20,  1, 19,  0, 29]])",30,30,True
"tensor([[24,  1, 20,  1, 19,  0, 29, 30]])",26,26,True
"tensor([[24,  1, 20,  1, 19,  0, 29, 30, 26]])",27,27,True
"tensor([[24,  1, 20,  1, 19,  0, 29, 30, 26, 27]])",31,31,True
"tensor([[24,  1, 20,  1, 19,  0, 29, 30, 26, 27, 31]])",3,3,True
"tensor([[24,  1, 20,  1, 19,  0, 29, 30, 26, 27, 31,  3]])",24,24,True
"tensor([[24,  1, 20,  1, 19,  0, 29, 30, 26, 27, 31,  3, 24]])",1,1,True
"tensor([[24,  1, 20,  1, 19,  0, 29, 30, 26, 27, 31,  3, 24,  1]])",5,5,True
"tensor([[24,  1, 20,  1, 19,  0, 29, 30, 26, 27, 31,  3, 24,  1,  5]])",1,1,True
"tensor([[24,  1, 20,  1, 19,  0, 29, 30, 26, 27, 31,  3, 24,  1,  5,  1]])",24,11,False
"tensor([[24,  1, 20,  1, 19,  0, 29, 30, 26, 27, 31,  3, 24,  1,  5,  1, 24]])",4,4,True
"tensor([[24,  1, 20,  1, 19,  0, 29, 30, 26, 27, 31,  3, 24,  1,  5,  1, 24,  4]])",0,0,True
"tensor([[24,  1, 20,  1, 19,  0, 29, 30, 26, 27, 31,  3, 24,  1,  5,  1, 24,  4,
          0]])",2,2,True
"tensor([[24,  1, 20,  1, 19,  0, 29, 30, 26, 27, 31,  3, 24,  1,  5,  1, 24,  4,
          0,  2]])",1,1,True
"tensor([[24,  1, 20,  1, 19,  0, 29, 30, 26, 27, 31,  3, 24,  1,  5,  1, 24,  4,
          0,  2,  1]])",28,28,True
"tensor([[24,  1, 20,  1, 19,  0, 29, 30, 26, 27, 31,  3, 24,  1,  5,  1, 24,  4,
          0,  2,  1, 28]])",32,32,True
"tensor([[24,  1, 20,  1, 19,  0, 29, 30, 26, 27, 31,  3, 24,  1,  5,  1, 24,  4,
          0,  2,  1, 28, 32]])",31,31,True
"tensor([[24,  1, 20,  1, 19,  0, 29, 30, 26, 27, 31,  3, 24,  1,  5,  1, 24,  4,
          0,  2,  1, 28, 32, 31]])",29,29,True
"tensor([[24,  1, 20,  1, 19,  0, 29, 30, 26, 27, 31,  3, 24,  1,  5,  1, 24,  4,
          0,  2,  1, 28, 32, 31, 29]])",32,32,True
"tensor([[24,  1, 20,  1, 19,  0, 29, 30, 26, 27, 31,  3, 24,  1,  5,  1, 24,  4,
          0,  2,  1, 28, 32, 31, 29, 32]])",31,31,True
"tensor([[24,  1, 20,  1, 19,  0, 29, 30, 26, 27, 31,  3, 24,  1,  5,  1, 24,  4,
          0,  2,  1, 28, 32, 31, 29, 32, 31]])",0,0,True
"tensor([[24,  1, 20,  1, 19,  0, 29, 30, 26, 27, 31,  3, 24,  1,  5,  1, 24,  4,
          0,  2,  1, 28, 32, 31, 29, 32, 31,  0]])",2,2,True
"tensor([[24,  1, 20,  1, 19,  0, 29, 30, 26, 27, 31,  3, 24,  1,  5,  1, 24,  4,
          0,  2,  1, 28, 32, 31, 29, 32, 31,  0,  2]])",1,1,True
"tensor([[24,  1, 20,  1, 19,  0, 29, 30, 26, 27, 31,  3, 24,  1,  5,  1, 24,  4,
          0,  2,  1, 28, 32, 31, 29, 32, 31,  0,  2,  1]])",18,18,True
"tensor([[24,  1, 20,  1, 19,  0, 29, 30, 26, 27, 31,  3, 24,  1,  5,  1, 24,  4,
          0,  2,  1, 28, 32, 31, 29, 32, 31,  0,  2,  1, 18]])",11,11,True
tensor([[23]]),1,1,True
"tensor([[23,  1]])",20,5,False
"tensor([[23,  1, 20]])",1,1,True
"tensor([[23,  1, 20,  1]])",14,14,True
"tensor([[23,  1, 20,  1, 14]])",0,0,True
"tensor([[23,  1, 20,  1, 14,  0]])",29,24,False
"tensor([[23,  1, 20,  1, 14,  0, 29]])",30,30,True
"tensor([[23,  1, 20,  1, 14,  0, 29, 30]])",26,26,True
"tensor([[23,  1, 20,  1, 14,  0, 29, 30, 26]])",27,27,True
"tensor([[23,  1, 20,  1, 14,  0, 29, 30, 26, 27]])",31,31,True
"tensor([[23,  1, 20,  1, 14,  0, 29, 30, 26, 27, 31]])",3,3,True
"tensor([[23,  1, 20,  1, 14,  0, 29, 30, 26, 27, 31,  3]])",23,23,True
"tensor([[23,  1, 20,  1, 14,  0, 29, 30, 26, 27, 31,  3, 23]])",1,1,True
"tensor([[23,  1, 20,  1, 14,  0, 29, 30, 26, 27, 31,  3, 23,  1]])",6,7,False
"tensor([[23,  1, 20,  1, 14,  0, 29, 30, 26, 27, 31,  3, 23,  1,  6]])",1,1,True
"tensor([[23,  1, 20,  1, 14,  0, 29, 30, 26, 27, 31,  3, 23,  1,  6,  1]])",13,23,False
"tensor([[23,  1, 20,  1, 14,  0, 29, 30, 26, 27, 31,  3, 23,  1,  6,  1, 13]])",4,4,True
"tensor([[23,  1, 20,  1, 14,  0, 29, 30, 26, 27, 31,  3, 23,  1,  6,  1, 13,  4]])",0,0,True
"tensor([[23,  1, 20,  1, 14,  0, 29, 30, 26, 27, 31,  3, 23,  1,  6,  1, 13,  4,
          0]])",2,2,True
"tensor([[23,  1, 20,  1, 14,  0, 29, 30, 26, 27, 31,  3, 23,  1,  6,  1, 13,  4,
          0,  2]])",1,1,True
"tensor([[23,  1, 20,  1, 14,  0, 29, 30, 26, 27, 31,  3, 23,  1,  6,  1, 13,  4,
          0,  2,  1]])",28,28,True
"tensor([[23,  1, 20,  1, 14,  0, 29, 30, 26, 27, 31,  3, 23,  1,  6,  1, 13,  4,
          0,  2,  1, 28]])",32,32,True
"tensor([[23,  1, 20,  1, 14,  0, 29, 30, 26, 27, 31,  3, 23,  1,  6,  1, 13,  4,
          0,  2,  1, 28, 32]])",31,31,True
"tensor([[23,  1, 20,  1, 14,  0, 29, 30, 26, 27, 31,  3, 23,  1,  6,  1, 13,  4,
          0,  2,  1, 28, 32, 31]])",29,29,True
"tensor([[23,  1, 20,  1, 14,  0, 29, 30, 26, 27, 31,  3, 23,  1,  6,  1, 13,  4,
          0,  2,  1, 28, 32, 31, 29]])",32,32,True
"tensor([[23,  1, 20,  1, 14,  0, 29, 30, 26, 27, 31,  3, 23,  1,  6,  1, 13,  4,
          0,  2,  1, 28, 32, 31, 29, 32]])",31,31,True
"tensor([[23,  1, 20,  1, 14,  0, 29, 30, 26, 27, 31,  3, 23,  1,  6,  1, 13,  4,
          0,  2,  1, 28, 32, 31, 29, 32, 31]])",0,0,True
"tensor([[23,  1, 20,  1, 14,  0, 29, 30, 26, 27, 31,  3, 23,  1,  6,  1, 13,  4,
          0,  2,  1, 28, 32, 31, 29, 32, 31,  0]])",2,2,True
"tensor([[23,  1, 20,  1, 14,  0, 29, 30, 26, 27, 31,  3, 23,  1,  6,  1, 13,  4,
          0,  2,  1, 28, 32, 31, 29, 32, 31,  0,  2]])",1,1,True
"tensor([[23,  1, 20,  1, 14,  0, 29, 30, 26, 27, 31,  3, 23,  1,  6,  1, 13,  4,
          0,  2,  1, 28, 32, 31, 29, 32, 31,  0,  2,  1]])",17,17,True
tensor([[24]]),1,1,True
"tensor([[24,  1]])",20,20,True
"tensor([[24,  1, 20]])",1,1,True
"tensor([[24,  1, 20,  1]])",17,17,True
"tensor([[24,  1, 20,  1, 17]])",0,0,True
"tensor([[24,  1, 20,  1, 17,  0]])",29,25,False
"tensor([[24,  1, 20,  1, 17,  0, 29]])",30,30,True
"tensor([[24,  1, 20,  1, 17,  0, 29, 30]])",26,26,True
"tensor([[24,  1, 20,  1, 17,  0, 29, 30, 26]])",27,27,True
"tensor([[24,  1, 20,  1, 17,  0, 29, 30, 26, 27]])",31,31,True
"tensor([[24,  1, 20,  1, 17,  0, 29, 30, 26, 27, 31]])",3,3,True
"tensor([[24,  1, 20,  1, 17,  0, 29, 30, 26, 27, 31,  3]])",24,24,True
"tensor([[24,  1, 20,  1, 17,  0, 29, 30, 26, 27, 31,  3, 24]])",1,1,True
"tensor([[24,  1, 20,  1, 17,  0, 29, 30, 26, 27, 31,  3, 24,  1]])",9,5,False
"tensor([[24,  1, 20,  1, 17,  0, 29, 30, 26, 27, 31,  3, 24,  1,  9]])",1,1,True
"tensor([[24,  1, 20,  1, 17,  0, 29, 30, 26, 27, 31,  3, 24,  1,  9,  1]])",24,24,True
"tensor([[24,  1, 20,  1, 17,  0, 29, 30, 26, 27, 31,  3, 24,  1,  9,  1, 24]])",4,4,True
"tensor([[24,  1, 20,  1, 17,  0, 29, 30, 26, 27, 31,  3, 24,  1,  9,  1, 24,  4]])",0,0,True
"tensor([[24,  1, 20,  1, 17,  0, 29, 30, 26, 27, 31,  3, 24,  1,  9,  1, 24,  4,
          0]])",2,2,True
"tensor([[24,  1, 20,  1, 17,  0, 29, 30, 26, 27, 31,  3, 24,  1,  9,  1, 24,  4,
          0,  2]])",1,1,True
"tensor([[24,  1, 20,  1, 17,  0, 29, 30, 26, 27, 31,  3, 24,  1,  9,  1, 24,  4,
          0,  2,  1]])",28,28,True
"tensor([[24,  1, 20,  1, 17,  0, 29, 30, 26, 27, 31,  3, 24,  1,  9,  1, 24,  4,
          0,  2,  1, 28]])",32,32,True
"tensor([[24,  1, 20,  1, 17,  0, 29, 30, 26, 27, 31,  3, 24,  1,  9,  1, 24,  4,
          0,  2,  1, 28, 32]])",31,31,True
"tensor([[24,  1, 20,  1, 17,  0, 29, 30, 26, 27, 31,  3, 24,  1,  9,  1, 24,  4,
          0,  2,  1, 28, 32, 31]])",29,29,True
"tensor([[24,  1, 20,  1, 17,  0, 29, 30, 26, 27, 31,  3, 24,  1,  9,  1, 24,  4,
          0,  2,  1, 28, 32, 31, 29]])",32,32,True
"tensor([[24,  1, 20,  1, 17,  0, 29, 30, 26, 27, 31,  3, 24,  1,  9,  1, 24,  4,
          0,  2,  1, 28, 32, 31, 29, 32]])",31,31,True
"tensor([[24,  1, 20,  1, 17,  0, 29, 30, 26, 27, 31,  3, 24,  1,  9,  1, 24,  4,
          0,  2,  1, 28, 32, 31, 29, 32, 31]])",0,0,True
"tensor([[24,  1, 20,  1, 17,  0, 29, 30, 26, 27, 31,  3, 24,  1,  9,  1, 24,  4,
          0,  2,  1, 28, 32, 31, 29, 32, 31,  0]])",2,2,True
"tensor([[24,  1, 20,  1, 17,  0, 29, 30, 26, 27, 31,  3, 24,  1,  9,  1, 24,  4,
          0,  2,  1, 28, 32, 31, 29, 32, 31,  0,  2]])",1,1,True
"tensor([[24,  1, 20,  1, 17,  0, 29, 30, 26, 27, 31,  3, 24,  1,  9,  1, 24,  4,
          0,  2,  1, 28, 32, 31, 29, 32, 31,  0,  2,  1]])",11,11,True
"tensor([[24,  1, 20,  1, 17,  0, 29, 30, 26, 27, 31,  3, 24,  1,  9,  1, 24,  4,
          0,  2,  1, 28, 32, 31, 29, 32, 31,  0,  2,  1, 11]])",8,8,True
"tensor([[24,  1, 20,  1, 17,  0, 29, 30, 26, 27, 31,  3, 24,  1,  9,  1, 24,  4,
          0,  2,  1, 28, 32, 31, 29, 32, 31,  0,  2,  1, 11,  8]])",10,10,True
tensor([[24]]),1,1,True
"tensor([[24,  1]])",20,7,False
"tensor([[24,  1, 20]])",1,1,True
"tensor([[24,  1, 20,  1]])",15,19,False
"tensor([[24,  1, 20,  1, 15]])",0,1,False
"tensor([[24,  1, 20,  1, 15,  0]])",21,22,False
"tensor([[24,  1, 20,  1, 15,  0, 21]])",1,1,True
"tensor([[24,  1, 20,  1, 15,  0, 21,  1]])",20,20,True
"tensor([[24,  1, 20,  1, 15,  0, 21,  1, 20]])",1,1,True
"tensor([[24,  1, 20,  1, 15,  0, 21,  1, 20,  1]])",10,24,False
"tensor([[24,  1, 20,  1, 15,  0, 21,  1, 20,  1, 10]])",0,1,False
"tensor([[24,  1, 20,  1, 15,  0, 21,  1, 20,  1, 10,  0]])",29,25,False
"tensor([[24,  1, 20,  1, 15,  0, 21,  1, 20,  1, 10,  0, 29]])",30,30,True
"tensor([[24,  1, 20,  1, 15,  0, 21,  1, 20,  1, 10,  0, 29, 30]])",26,26,True
"tensor([[24,  1, 20,  1, 15,  0, 21,  1, 20,  1, 10,  0, 29, 30, 26]])",27,27,True
"tensor([[24,  1, 20,  1, 15,  0, 21,  1, 20,  1, 10,  0, 29, 30, 26, 27]])",31,31,True
"tensor([[24,  1, 20,  1, 15,  0, 21,  1, 20,  1, 10,  0, 29, 30, 26, 27, 31]])",3,3,True
"tensor([[24,  1, 20,  1, 15,  0, 21,  1, 20,  1, 10,  0, 29, 30, 26, 27, 31,  3]])",21,24,False
"tensor([[24,  1, 20,  1, 15,  0, 21,  1, 20,  1, 10,  0, 29, 30, 26, 27, 31,  3,
         21]])",1,1,True
"tensor([[24,  1, 20,  1, 15,  0, 21,  1, 20,  1, 10,  0, 29, 30, 26, 27, 31,  3,
         21,  1]])",6,6,True
"tensor([[24,  1, 20,  1, 15,  0, 21,  1, 20,  1, 10,  0, 29, 30, 26, 27, 31,  3,
         21,  1,  6]])",1,1,True
